,"('aLvl_mean', 'CRRA: 3.33, DiscFac: 0.95')","('aLvl_mean', 'CRRA: 3.33, DiscFac: 0.97')","('aLvl_mean', 'CRRA: 6.0, DiscFac: 0.95')","('aLvl_mean', 'CRRA: 6.0, DiscFac: 0.97')","('aLvl_mean', 'CRRA: 8.67, DiscFac: 0.95')","('aLvl_mean', 'CRRA: 8.67, DiscFac: 0.97')","('aLvl_std', 'CRRA: 3.33, DiscFac: 0.95')","('aLvl_std', 'CRRA: 3.33, DiscFac: 0.97')","('aLvl_std', 'CRRA: 6.0, DiscFac: 0.95')","('aLvl_std', 'CRRA: 6.0, DiscFac: 0.97')","('aLvl_std', 'CRRA: 8.67, DiscFac: 0.95')","('aLvl_std', 'CRRA: 8.67, DiscFac: 0.97')",attention,ror_volatility
39,0.8979605319113226,0.9474525633447483,1.102639977978717,1.0406356893661408,1.2258224949184302,1.05440627256089,0.03441063526871006,0.01415443107541009,0.045007966557727284,0.19799834292318766,0.06030148634828991,0.386269675463124,0.0,0.011799170549479607
40,0.9900025918487708,1.0083561122502878,1.1117871523176555,1.3254004496990637,1.4511517421706113,1.4533866039686536,0.0056136544986409576,0.006712067696255841,0.35419557240677674,0.137654558555506,0.014945444435554218,0.02355066279921232,0.0,0.012980770704028354
41,0.887959959765053,0.9013678434918546,1.201464579296061,1.2145439058708205,1.408462257855265,1.370820187813837,0.16632692285766634,0.1981886500305279,0.031059901148991893,0.03792635447090356,0.01901539971847168,0.04468716615267286,0.0,0.01370430394173528
42,0.8644840082802162,0.9138225598995758,0.9618512352981087,0.966880175728025,1.0703143894468048,1.0507025273912878,0.030968891100631134,0.04453737213714194,0.06555226940828893,0.09894042685944203,0.1049988429643262,0.0955963810437427,0.0,0.011964307521631664
43,0.9697289314080404,0.9995683730908624,1.0082564914551924,1.2473356247480925,1.4084013871645444,1.4229669057897358,0.010334626074973305,0.015201348801106282,0.4580610945984738,0.022576652915359298,0.0196101201850927,0.024017231930653943,0.0,0.01290708471896724
44,0.9565594731152816,0.9651418293469989,1.1554550359519244,1.2523221767258892,1.3631382185795466,1.3162890854279663,0.02884766536914707,0.023719388172856435,0.0837438018157096,0.17062998516777977,0.03041391161825747,0.019112371154935658,0.0,0.012039453246475497
45,1.0869526407534202,1.075410037489537,1.35659524108058,1.4067425242751819,1.5682446019312641,1.6155603388804987,0.0867854572379601,0.00986115523430752,0.031807643586683115,0.026229306115764784,0.03560108607211804,0.04687106456694811,0.0,0.012990643464329809
46,1.055634806647318,0.9437478632441149,1.3635544069743508,1.4059848488732802,1.635795684989263,1.6693868053929393,0.03365604890377358,0.1649552244616281,0.07365363862294919,0.04845004446369584,0.05271885448263826,0.09682766160235548,0.0,0.013207096491535331
47,1.0702015321274718,1.1451350748652238,1.1981619372229868,1.4481015785107352,1.6384292549627755,1.457567204974992,0.022873395414328253,0.07353469623097597,0.5089480373252179,0.019135657312569356,0.018577499800598866,0.429871104645481,0.0,0.012345124932470392
48,0.9662897278985259,0.9809484201447416,1.2214454033793394,1.231703856534608,1.1795420809468906,1.4128011888992515,0.030235303808025582,0.017560082666507357,0.058643099268923284,0.043634225182073764,0.49561604323368497,0.01838509930578651,0.0,0.011704866140822745
49,0.9974479051563124,0.9950229144555053,1.2868121403300976,1.2959793002103541,1.2819776882767981,1.3168375968592716,0.024675215769438253,0.0245309702690415,0.07055620206950841,0.053703762287591814,0.3475917448113218,0.4090114911091515,0.0,0.011766482241845537
50,1.0040204852452361,1.0268223908022276,1.295002077637492,1.3101254984893087,1.4853822102593206,1.4961563831487907,0.002075593272340925,0.005059238844102711,0.020329844082218704,0.030283077916433827,0.02843585819291287,0.027314611915651984,0.0,0.011066435295114327
51,1.0393214142273268,1.0698342239930925,1.4083263420648817,1.4313938294200093,1.6500370372324968,1.6364072602417021,0.015858188468543626,0.007583950613975041,0.02985709745453984,0.029563104720648225,0.025760339410190236,0.03501407593451999,0.0,0.012295671029523496
52,1.0568256556098805,1.0552165978005323,1.3766741089053887,1.2963180058700172,1.6191131147123343,1.643071152185262,0.015487588499681494,0.008214453936469265,0.013821161927618312,0.19396591416987508,0.05463248708957548,0.040798224379056634,0.0,0.011740640194284023
53,0.920328806804285,0.9961754782180376,1.1528868614783292,1.1921250003698562,1.323359049615132,1.3238222084280709,0.01812333414341835,0.07914000145539933,0.03781519531570068,0.038393769605625044,0.02297575781934606,0.05590082264708506,0.0,0.01143357662302149
54,1.1173908530352805,1.1374294228488684,1.5602434042213613,1.3783801332226875,1.8753046821982937,1.6518008632050498,0.02809663398538722,0.018264610658515854,0.0447171279400231,0.3792566116998987,0.050961756647119036,0.47056930290802423,0.0,0.013712075140159695
55,1.0758755861208609,1.086451781024598,1.4592957807496878,1.2952322945941857,1.7178832691445471,1.7645470672662236,0.029143087101677755,0.03495947284578993,0.03994693402491172,0.4466425978953148,0.02449539283255707,0.07424671313171817,0.0,0.012990480919015128
56,1.0701951563184544,1.0678851058207204,1.4511651869505555,1.4623002121897497,1.482650254903636,1.6597826012349224,0.03463343918721975,0.03353969003588976,0.05267560123107829,0.14744298573948345,0.4786052503018914,0.10019850826672817,0.0,0.013268927193861479
57,1.030159302908617,1.0430632522659664,1.3435959593882196,1.3889577352026747,1.5931484991453988,1.5769215628729887,0.013878174934085078,0.019573107903365288,0.018071701645903673,0.024579077815941538,0.022822571746385738,0.03100374244940633,0.0,0.010549744444958466
58,0.9569388652425044,0.97536994001421,1.1685226402446902,0.9749738103487173,1.3125811239941991,1.311525717244877,0.021668545808637817,0.012178067406209464,0.025049786018468998,0.430422265463256,0.04722624488142339,0.03236439358667955,0.0,0.012787150300403845
59,0.9657583431810834,1.090434304257577,1.20398509565544,1.2318238878775258,1.1387169267288386,1.4059077448980901,0.017833791635008953,0.22799388940854248,0.02595361727418878,0.008335462707933726,0.5396072471110583,0.02860443840234696,0.0,0.01228369382513709
60,0.9131659418519844,0.9551882361699675,1.096831460819328,1.1247997175922673,1.246232548286009,1.281405392378804,0.013378469925414336,0.01748854756651215,0.05696261958499156,0.046874240972688073,0.06322743066071924,0.06122947340232813,0.0,0.014585942105866005
61,1.0040234165070747,0.9954590463308526,1.275861779509991,1.2918542822471395,1.4542864469484136,1.4806065061091753,0.009521876695632515,0.008687240223137679,0.03336772894021058,0.040413068045026326,0.024306336245015974,0.03576043426555762,0.0,0.011704024313862681
62,1.014534148169996,1.040911132552043,1.333368455102792,1.3730573868702418,1.5401654128713917,1.5618990631001992,0.01726208018662452,0.02152638135469514,0.047853343992416426,0.02026092743548925,0.014148062338885325,0.020245185954554323,0.0,0.012341270428652183
63,1.0126971370046367,1.0107621872247667,1.299737454566239,1.2963164081113516,1.476924154671172,1.4629029366789403,0.009006318470562208,0.012226754128783565,0.042055368576105805,0.01823680788541336,0.019066310853264427,0.05114954730228603,0.0,0.012158943372969473
0,0.6457436536660436,0.6226762954075434,0.8359769528625192,0.8978815504836,1.1094430868966172,1.1784280184081175,0.1460496565184091,0.041229049128423144,0.0534475778565136,0.1272284031274169,0.1447104528315935,0.06152722780835417,0.0625,0.013563043339563072
1,0.7473434273628362,0.6409045803150502,0.8577661218082382,0.8919611525224724,1.0699400615448016,1.0134921915721786,0.1470888973816885,0.06154168646714243,0.09673617930524901,0.1172458200297796,0.14258490984978725,0.13218681442849953,0.0625,0.014096546225458247
2,1.0688848528392696,1.0978659624636768,1.2939590958062364,1.3832793717863674,1.6378478362003908,1.5826776630718253,0.10816846496888191,0.053172678714589534,0.23497566236249168,0.02402484525906258,0.09228225498781652,0.11615160318825841,0.0625,0.013291894273375685
3,0.9089341747443458,1.0111241271285754,1.1832030692965476,1.3071321537745733,1.30011575733578,1.4683453812307963,0.050634864076160975,0.07892136479630382,0.0729949373984126,0.14694314366860203,0.26157670920625564,0.1746496261010875,0.0625,0.01356623925390739
4,1.6466137027879888,1.749667918571895,1.757211140437856,2.130119304556266,2.3626951856497485,2.4008384218736243,0.11078699091824488,0.4158164992188113,0.22491458871145886,0.1799535060564087,0.5938102806755982,0.186456169648596,0.0625,0.014250985909936932
5,0.6359521313704424,0.6551975926607112,0.8133172767615766,0.837706416863778,0.9737160172721673,0.7815937769729787,0.09456094348651106,0.028138469177449024,0.09720711436216199,0.08828424717325369,0.05121529101191443,0.3531917995258334,0.0625,0.013050965813579255
6,1.0030594012350456,1.013963409541797,1.221513741332032,1.2573803589959751,1.4520743751649754,1.4706649433674035,0.050328756374437754,0.04318957935355793,0.0832317250626309,0.07414984944299742,0.11996109896454402,0.0635279394985277,0.0625,0.013247527589935127
7,0.9484447927526528,0.9659114244990521,1.1878585116559277,1.2051438215918966,1.3921403825281975,1.436405123283636,0.13482099982807455,0.08526909693485063,0.05655379075630253,0.05977087332154824,0.0504694195455087,0.06052770211792249,0.0625,0.015076069273269323
8,1.4539626715099085,1.3789751910947403,1.7637928446347626,1.880305632142917,2.3091286739721264,2.138529047975823,0.1800718866399866,0.06297683374658565,0.061115299518148605,0.17399702500463093,0.40229505556454115,0.10200411457349969,0.0625,0.01361595545993473
9,0.5415953477715408,0.7948245497024646,0.9921915329485067,1.0602692365850093,1.1072650420570327,1.277260243821416,0.24117132772002856,0.16745189675735508,0.18228219354862518,0.1631848150694663,0.19372763912866486,0.15202724701092546,0.0625,0.018074297453323444
10,0.6717582056659905,0.7832051773305722,0.9863217863830135,0.7739348117446051,1.001474626213976,1.1302261643118512,0.09245210776937356,0.1364206062872892,0.13468660969841664,0.2606670801961003,0.10347570018901157,0.19398004375674302,0.0625,0.014702353968138964
11,0.6339955415644529,0.579479795047685,0.6145972376628779,0.6044780382726734,0.8484617291901827,1.0938695205676379,0.16258083703616258,0.1866781749324459,0.03698595236517356,0.0303593049906112,0.1762173595301811,0.2385702488650601,0.0625,0.015366201785721584
12,1.3526768800207125,1.1962941477253688,1.5426900750615633,1.7020745181113284,1.8970374128539167,1.8966019102328218,0.1682047757954737,0.1474982293324484,0.08523339376386653,0.12730655486714185,0.14982054419433166,0.19967833714274877,0.0625,0.015033631453890148
13,1.1809163383589387,1.0045041596500486,1.3229124592825108,1.3427447771495014,1.5516577763859134,1.4097427599442345,0.13496043127765328,0.27483797076489047,0.1460266129410836,0.12873212168564574,0.25985633238100103,0.5737646240554962,0.0625,0.015581745125332695
14,0.7130201602581802,0.663184428519924,0.8699399228294926,0.9580246328024218,0.7302473281108834,1.1238640711135015,0.21445162129243078,0.18709887779350134,0.13577260314997486,0.15597843017603108,0.31860498106028956,0.24121705348664993,0.0625,0.013810421995523667
15,1.1055448341459373,1.2050840863131178,1.4812539062485226,1.40831933356938,1.7841979934311532,1.5881947790867372,0.48014671447519114,0.24221437654094746,0.24466294013091572,0.16842429198716574,0.3914467722902449,0.12414383000507886,0.0625,0.01552352353963476
16,0.7754538059969152,0.7706693032727434,1.0661469643573855,0.967494334250196,1.1392885918163895,1.1236994089362422,0.0894180404501628,0.06982407345803744,0.10068342071229604,0.07677908939936667,0.08512448027081378,0.06987364821744244,0.0625,0.01570287684219332
17,0.5796718894197579,0.5690314143908914,0.8526554979412382,0.8813624959819386,0.9059227115639101,0.8809525750077654,0.07718966831854163,0.11880172668326279,0.149653677389096,0.10146295878396588,0.09662406853591636,0.327969690415488,0.0625,0.015050501627012113
18,0.8151529851430087,0.8859916583638977,0.9376344782190792,1.13991992053357,1.1903407423841117,1.2350415809904185,0.0949909707991424,0.1428727454729072,0.3919665856999628,0.12655040233368914,0.09758679074094087,0.08353890969545698,0.0625,0.01552165473794087
19,0.8124532174156267,0.8313903567746059,1.0693576423427436,1.101597977726865,1.2124922523635084,1.2648170914658035,0.0760374382868694,0.11518321440288756,0.1104961843231081,0.1451104624660974,0.5034191517657258,0.12379273902214788,0.0625,0.015780036416281444
20,0.9985684559230329,1.0248020201706773,1.2858297935504996,1.2916912930870823,1.2169546726315894,1.3792832032073026,0.07412382800433508,0.08295131165794382,0.09468685833584477,0.028366225204055975,0.3908817246459421,0.07027543023397329,0.0625,0.014861264873365023
21,1.0240135469894156,1.0568316447484214,1.1202891476029149,1.363962882923929,1.5915991045621887,1.5554538236856474,0.08811847214655007,0.11142527530824876,0.4810341784070387,0.13249421523466187,0.07612757556027687,0.12159888498725185,0.0625,0.016770800274029617
22,0.7830467483295818,0.743140628955009,0.8849393094861421,0.9422903331681276,1.0774003393376905,1.0757549627529053,0.12245194724047472,0.08099143746408072,0.04341126946839155,0.10839765116189096,0.06179173814629353,0.0617230354967167,0.0625,0.014874977805165179
23,0.8057143284280807,0.4969386211832596,0.9218311357999263,0.7638403496449484,0.820965181368198,0.9517159179086988,0.19085836907785536,0.043531428851154026,0.16672489795429635,0.059191509411665455,0.18333670350922227,0.18313742422136822,0.0625,0.01377422605473359
24,1.3486982689121225,1.2675729587619737,1.5677775160533252,1.6424451935554885,1.7788864833375033,1.8444011836976535,0.09537732185300443,0.13660148209631343,0.1492737816221626,0.16050544373209127,0.12442286997949355,0.11399868953473305,0.0625,0.01765235115997436
25,1.0486020249779529,1.0590308177786096,1.3540516124838082,1.4424631133801165,1.3858841416575374,1.3153477872624317,0.1865350276721106,0.19962779458140623,0.21591856088957842,0.11658571983978512,0.5207106538850392,0.4926995021207027,0.0625,0.016127149511955752
26,0.723982756175308,0.7835516681760044,0.8671847266174201,0.8804175438975278,0.9939617853589213,0.9728175857467771,0.11336412093104418,0.17046991996141267,0.19069920624589143,0.07601721981890383,0.05739427688620725,0.062167016384194966,0.0625,0.016602943312465517
27,0.5957262610672724,0.47171880732253363,0.6562798322586108,0.5700727550626166,0.5985431933994578,0.8341571439373796,0.1639624825181085,0.020450241309187992,0.20924718101711878,0.08311658768903289,0.16035009318076587,0.1883235715742365,0.0625,0.01732572097599073
28,0.6601515174045911,0.7041961051747496,0.8447845166922366,0.8622398920322946,1.0440818815320054,0.9402380270420376,0.16715589031917633,0.1416450810125291,0.2052808600844093,0.12989354631293532,0.18140041649201374,0.08621929671400652,0.0625,0.015665905990955117
29,1.268851674616344,0.9214631683337462,1.4997058999716948,1.659407830400669,1.8232215478586362,1.7956432658977963,0.2941677322090808,0.3151017738241507,0.25536209933272047,0.1835159259413988,0.21888720101736628,0.4150607077187956,0.0625,0.017892383682823528
30,0.4558827341136933,0.4051733613902996,0.5781471818258951,0.6563557796813116,0.6459245452653264,0.5665724171315794,0.08792833711249859,0.02808324350242533,0.2906323533706927,0.23807005283707672,0.0952736727860393,0.17056020754581552,0.0625,0.014680189307493083
31,0.7297002984819819,0.7007319831202075,0.9264179837259011,0.877176965660085,1.2003286101568638,1.041476545691109,0.04148516497070395,0.08020547124552524,0.12301901144366358,0.12343664331954735,0.16765906194050198,0.08047736384670243,0.0625,0.013782081275701026
32,0.8462961442228242,1.0377657369574569,1.3231100107642044,1.3114215212101878,1.5653172846724956,1.527785751132153,0.3679512392541866,0.04965193127960256,0.10391872992104546,0.12230267879455345,0.05311021406391562,0.03700675918062986,0.0625,0.013692986737656693
33,0.7661935168689162,0.7792888070253232,0.9694911802978277,0.9496961476711043,1.064084854970529,0.981087602153724,0.1686709478438298,0.1669416916338043,0.12361515983423742,0.16349887650164543,0.19556110932448315,0.17793254846375886,0.0625,0.013115642779079334
34,1.0986945187436423,1.072434781521334,1.4802708364109076,1.381136697186212,1.5425005430410639,1.560043796352101,0.1522949942308982,0.055494633228238145,0.15136746262570444,0.1716227366816719,0.08225142196643932,0.07546594568087807,0.0625,0.012786636047880492
35,0.9586853559114911,0.9679808319668378,1.2428464610787695,1.2454854879612696,1.1779985634435175,1.3627557336471572,0.07402714176069494,0.04207578858581993,0.10912369821863598,0.10944151593609514,0.40671923763475126,0.12522576732567464,0.0625,0.012924520912393237
36,0.8205399000783965,0.9499614344437767,1.1153939999337097,1.025980710032469,0.9908232364715914,1.2180839498109775,0.09449181496882043,0.09705452761121817,0.1093610544530097,0.09896182950072199,0.4551709951950593,0.15766762703833506,0.0625,0.01578261275095827
37,0.8180392044967485,0.8381055324350388,0.829792504347165,1.0553830002937747,1.1789009952999183,1.2008314923456058,0.09796966432226328,0.11778875544252691,0.3683771365308732,0.059818559203017076,0.12248695185012212,0.13600508613653975,0.0625,0.015603252493999714
38,0.5743857189654332,0.7507062640097406,0.9933817267132674,0.7426348290877252,0.763723075206932,0.9273003659880386,0.21138161093051805,0.2907414194411027,0.1668561792653555,0.21080716170754585,0.10350143065757306,0.2681666090843967,0.0625,0.014972384097475883
39,0.6190589806919503,0.7102103940451318,0.8976064202853322,0.9056826255284488,1.010755456765021,0.9869906857909815,0.09175875092269214,0.17807608969926705,0.06138350362026644,0.02538257028673978,0.09471524012487886,0.11156980605133285,0.0625,0.014037797476313025
40,0.6455897733108834,0.798076719697053,0.9675232548171605,1.052135146987181,1.1298533454030533,1.0749283331238328,0.31706210054650413,0.17149489480138727,0.09107305291042207,0.12288097997433987,0.0934788141530403,0.1542198323468608,0.0625,0.01515229643065929
41,0.8129393849713958,0.7313667023746233,0.9084184792771207,0.8534175460423615,1.0514660553688646,1.0438452815660835,0.12089058239989882,0.11286115731193111,0.31461312656874235,0.16877312025966884,0.03853387390694677,0.36890191899031777,0.0625,0.015671170374503197
42,0.70851178643053,0.3537924877310822,0.6416567279725018,0.6457500652307377,0.5681395200122432,0.8303807978583635,0.44429335791708713,0.03265574523115113,0.20932489981999974,0.2649328794778576,0.09425974158599194,0.26787902109677497,0.0625,0.014387884124262377
